date,sunrise,daylight_duration,sunshine_duration,precipitation_hours,rain_sum,temperature_2m_mean,weather_code
2022-11-27 05:00:00+00:00,1669511094,36517.773,33257.242,0.0,0.0,7.8136997,0.0
2022-11-28 05:00:00+00:00,1669597549,36450.34,33183.004,0.0,0.0,11.65745,0.0
2022-11-29 05:00:00+00:00,1669684004,36385.17,33111.227,0.0,0.0,13.768698,0.0
2022-11-30 05:00:00+00:00,1669770457,36322.375,33042.03,0.0,0.0,13.847448,2.0
2022-12-01 05:00:00+00:00,1669856910,36262.05,32975.555,0.0,0.0,15.651199,3.0
2022-12-02 05:00:00+00:00,1669943363,36204.316,32911.92,0.0,0.0,15.122448,3.0
2022-12-03 05:00:00+00:00,1670029814,36149.285,32851.254,0.0,0.0,11.151199,3.0
2022-12-04 05:00:00+00:00,1670116265,36097.062,32793.69,0.0,0.0,8.9837,0.0
2022-12-05 05:00:00+00:00,1670202714,36047.76,32739.355,0.0,0.0,11.383701,0.0
2022-12-06 05:00:00+00:00,1670289162,36001.496,32688.375,0.0,0.0,10.892448,3.0
2022-12-07 05:00:00+00:00,1670375609,35958.375,32640.883,0.0,0.0,11.571199,0.0
2022-12-08 05:00:00+00:00,1670462054,35918.504,32596.996,0.0,0.0,13.292452,3.0
2022-12-09 05:00:00+00:00,1670548498,35881.816,32556.1,0.0,0.0,12.257452,3.0
2022-12-10 05:00:00+00:00,1670634941,35847.85,32518.154,0.0,0.0,11.398701,3.0
2022-12-11 05:00:00+00:00,1670721384,35816.617,32483.256,0.0,0.0,11.687447,0.0
2022-12-12 05:00:00+00:00,1670807826,35788.133,32451.453,0.0,0.0,12.81245,0.0
2022-12-13 05:00:00+00:00,1670894267,35762.43,32422.78,0.0,0.0,12.261198,0.0
2022-12-14 05:00:00+00:00,1670980708,35739.535,32397.277,0.0,0.0,11.237448,3.0
2022-12-15 05:00:00+00:00,1671067148,35719.473,32374.96,0.0,0.0,5.79245,2.0
2022-12-16 05:00:00+00:00,1671153587,35702.27,32331.791,0.0,0.0,3.3436985,3.0
2022-12-17 05:00:00+00:00,1671240025,35687.95,32340.014,0.0,0.0,6.1786995,3.0
2022-12-18 05:00:00+00:00,1671326461,35676.53,32327.447,0.0,0.0,9.279949,0.0
2022-12-19 05:00:00+00:00,1671412897,35668.035,32318.178,0.0,0.0,4.809946,2.0
2022-12-20 05:00:00+00:00,1671499331,35662.484,32312.23,0.0,0.0,11.64245,3.0
2022-12-21 05:00:00+00:00,1671585764,35659.9,32309.627,0.0,0.0,8.301199,0.0
2022-12-22 05:00:00+00:00,1671672195,35660.293,32288.377,0.0,0.0,6.8349457,0.0
2022-12-23 05:00:00+00:00,1671758624,35663.684,32299.547,0.0,0.0,8.184948,2.0
2022-12-24 05:00:00+00:00,1671845051,35670.086,32039.44,1.0,0.0,1.3187008,71.0
2022-12-25 05:00:00+00:00,1671931477,35679.52,30455.549,0.0,0.0,-0.14755249,3.0
2022-12-26 05:00:00+00:00,1672017901,35691.99,29308.154,4.0,0.10000001,0.80119324,71.0
2022-12-27 05:00:00+00:00,1672104322,35707.508,26509.396,5.0,0.0,-1.6025505,71.0
2022-12-28 05:00:00+00:00,1672190742,35726.082,32276.998,0.0,0.0,-1.3513031,1.0
2022-12-29 05:00:00+00:00,1672277159,35747.816,32232.816,6.0,0.0,9.0849495,71.0
2022-12-30 05:00:00+00:00,1672363574,35772.895,29865.475,1.0,0.0,6.1599483,71.0
2022-12-31 05:00:00+00:00,1672449988,35801.254,32376.69,0.0,0.0,1.5099487,3.0
2023-01-01 05:00:00+00:00,1672536401,35832.82,32312.848,0.0,0.0,-0.8375473,3.0
2023-01-02 05:00:00+00:00,1672622812,35867.5,32242.844,1.0,0.0,4.6337013,71.0
2023-01-03 05:00:00+00:00,1672709221,35905.223,30729.758,4.0,0.0,-1.0025482,71.0
2023-01-04 05:00:00+00:00,1672795629,35945.89,32533.008,0.0,0.0,-4.1975517,1.0
2023-01-05 05:00:00+00:00,1672882035,35989.43,32571.53,0.0,0.0,-6.5075493,0.0
2023-01-06 05:00:00+00:00,1672968440,36035.742,32540.148,0.0,0.0,-3.2675514,3.0
2023-01-07 05:00:00+00:00,1673054843,36084.758,32619.898,0.0,0.0,3.7224483,3.0
2023-01-08 05:00:00+00:00,1673141244,36136.383,32616.375,0.0,0.0,6.917448,0.0
2023-01-09 05:00:00+00:00,1673227644,36190.527,32569.709,0.0,0.0,7.6337013,2.0
2023-01-10 05:00:00+00:00,1673314041,36247.11,27827.338,2.0,0.0,7.918701,71.0
2023-01-11 05:00:00+00:00,1673400437,36306.043,32507.117,0.0,0.0,12.8124485,3.0
2023-01-12 05:00:00+00:00,1673486831,36367.25,32835.094,0.0,0.0,6.5574512,3.0
2023-01-13 05:00:00+00:00,1673573224,36430.633,32548.598,0.0,0.0,7.2062016,3.0
2023-01-14 05:00:00+00:00,1673659614,36496.117,32892.35,0.0,0.0,6.587446,3.0
2023-01-15 05:00:00+00:00,1673746002,36563.613,33174.96,0.0,0.0,6.591198,3.0
2023-01-16 05:00:00+00:00,1673832389,36633.04,32821.25,0.0,0.0,3.1861935,3.0
2023-01-17 05:00:00+00:00,1673918773,36704.312,32743.168,0.0,0.0,0.86870193,3.0
2023-01-18 05:00:00+00:00,1674005156,36777.652,33104.37,0.0,0.0,0.21245193,3.0
2023-01-19 05:00:00+00:00,1674091537,36853.8,32609.889,2.0,0.0,5.578699,71.0
2023-01-20 05:00:00+00:00,1674177915,36932.66,28510.512,17.0,0.0,7.6712017,73.0
2023-01-21 05:00:00+00:00,1674264292,37014.1,33783.438,0.0,0.0,3.2761993,3.0
2023-01-22 05:00:00+00:00,1674350666,37097.973,33865.72,0.0,0.0,4.258703,0.0
2023-01-23 05:00:00+00:00,1674437039,37184.145,34001.914,0.0,0.0,4.6824493,1.0
2023-01-24 05:00:00+00:00,1674523411,37272.484,29709.959,2.0,0.0,13.0637,73.0
2023-01-25 05:00:00+00:00,1674609780,37362.855,34178.9,0.0,0.0,11.859951,3.0
2023-01-26 05:00:00+00:00,1674696148,37455.125,34297.848,0.0,0.0,8.8749485,0.0
2023-01-27 05:00:00+00:00,1674782514,37549.164,34400.29,0.0,0.0,6.1374474,1.0
2023-01-28 05:00:00+00:00,1674868879,37644.848,34504.383,0.0,0.0,4.457449,0.0
2023-01-29 05:00:00+00:00,1674955242,37742.047,34609.984,0.0,0.0,14.777449,3.0
2023-01-30 05:00:00+00:00,1675041603,37840.64,34716.953,0.0,0.0,15.849949,3.0
2023-01-31 05:00:00+00:00,1675127964,37940.496,34825.17,0.0,0.0,9.482449,3.0
2023-02-01 05:00:00+00:00,1675214323,38041.516,34934.484,0.0,0.0,6.63995,3.0
2023-02-02 05:00:00+00:00,1675300680,38143.56,35044.773,0.0,0.0,10.1912,3.0
2023-02-03 05:00:00+00:00,1675387036,38246.52,35155.902,0.0,0.0,10.6562,3.0
2023-02-04 05:00:00+00:00,1675473391,38350.285,30989.79,2.0,0.10000001,9.467451,71.0
2023-02-05 05:00:00+00:00,1675559745,38454.742,35380.195,0.0,0.0,11.323702,3.0
2023-02-06 05:00:00+00:00,1675646098,38559.78,32809.98,1.0,0.0,9.53495,71.0
2023-02-07 05:00:00+00:00,1675732449,38665.668,29086.09,2.0,0.0,4.0412025,71.0
2023-02-08 05:00:00+00:00,1675818799,38773.35,34276.234,2.0,0.0,6.9061966,71.0
2023-02-09 05:00:00+00:00,1675905147,38882.76,34709.46,0.0,0.0,11.5037,3.0
2023-02-10 05:00:00+00:00,1675991494,38993.773,35082.195,2.0,0.0,15.3512,71.0
2023-02-11 05:00:00+00:00,1676077838,39106.258,34602.53,3.0,0.0,10.978699,73.0
2023-02-12 05:00:00+00:00,1676164181,39220.098,33635.074,0.0,0.0,0.61369896,3.0
2023-02-13 05:00:00+00:00,1676250523,39335.16,36322.742,0.0,0.0,9.95495,3.0
2023-02-14 05:00:00+00:00,1676336863,39451.336,36446.207,2.0,0.0,14.601198,71.0
2023-02-15 05:00:00+00:00,1676423202,39568.51,36570.516,0.0,0.0,16.431202,3.0
2023-02-16 05:00:00+00:00,1676509540,39686.562,36695.54,0.0,0.0,17.511198,3.0
2023-02-17 05:00:00+00:00,1676595876,39805.367,36821.156,0.0,0.0,20.58995,2.0
2023-02-18 05:00:00+00:00,1676682212,39924.84,36947.25,0.0,0.0,22.3487,3.0
2023-02-19 05:00:00+00:00,1676768547,40044.848,37073.695,2.0,0.0,19.761198,73.0
2023-02-20 05:00:00+00:00,1676854881,40165.293,37200.383,0.0,0.0,19.0037,3.0
2023-02-21 05:00:00+00:00,1676941214,40286.07,34555.21,5.0,0.0,13.074949,73.0
2023-02-22 05:00:00+00:00,1677027546,40407.07,34901.36,1.0,0.0,11.496201,71.0
2023-02-23 05:00:00+00:00,1677113878,40528.19,37580.777,0.0,0.0,7.033701,2.0
2023-02-24 05:00:00+00:00,1677200210,40649.332,37707.33,0.0,0.0,11.597448,3.0
2023-02-25 05:00:00+00:00,1677286541,40770.39,37833.562,0.0,0.0,12.399952,3.0
2023-02-26 05:00:00+00:00,1677372872,40891.27,37346.6,1.0,0.0,15.009951,71.0
2023-02-27 05:00:00+00:00,1677459202,41012.223,35984.65,4.0,0.0,10.299948,71.0
2023-02-28 05:00:00+00:00,1677545532,41134.188,38212.53,3.0,0.0,13.57745,71.0
2023-03-01 05:00:00+00:00,1677631860,41257.105,38340.28,5.0,0.0,15.1112,71.0
2023-03-02 05:00:00+00:00,1677718187,41380.895,37003.414,4.0,0.0,16.96745,73.0
2023-03-03 05:00:00+00:00,1677804512,41505.453,38597.656,0.0,0.0,15.898701,3.0
2023-03-04 05:00:00+00:00,1677890837,41630.688,35476.535,1.0,0.0,17.46245,71.0
2023-03-05 05:00:00+00:00,1677977161,41756.51,38856.86,7.0,0.0,16.299948,73.0
2023-03-06 05:00:00+00:00,1678063484,41882.816,38986.91,6.0,0.0,13.029949,73.0
2023-03-07 05:00:00+00:00,1678149806,42009.53,39117.117,3.0,0.099999994,14.297451,73.0
2023-03-08 05:00:00+00:00,1678236127,42136.555,39247.4,0.0,0.0,16.056202,3.0
2023-03-09 05:00:00+00:00,1678322448,42263.805,37518.555,5.0,0.0,13.80245,71.0
2023-03-10 05:00:00+00:00,1678408769,42391.18,39444.477,1.0,0.0,16.78745,71.0
2023-03-11 05:00:00+00:00,1678495089,42518.6,39531.008,0.0,0.0,15.103699,3.0
2023-03-12 05:00:00+00:00,1678581409,42645.98,39600.0,0.0,0.0,19.95245,3.0
2023-03-13 05:00:00+00:00,1678667729,42773.23,39600.0,3.0,0.0,18.163698,71.0
2023-03-14 05:00:00+00:00,1678754049,42900.26,34632.65,2.0,0.0,15.9137,73.0
2023-03-15 05:00:00+00:00,1678840369,43026.99,39695.87,2.0,0.0,13.5662,71.0
2023-03-16 05:00:00+00:00,1678926689,43153.324,39603.984,6.0,0.10000001,18.4637,73.0
2023-03-17 05:00:00+00:00,1679013010,43279.184,38061.8,3.0,0.0,19.2062,71.0
2023-03-18 05:00:00+00:00,1679099331,43404.477,37412.61,2.0,0.0,21.3137,71.0
2023-03-19 05:00:00+00:00,1679185652,43529.44,36242.637,7.0,0.1,17.6087,73.0
2023-03-20 05:00:00+00:00,1679271973,43654.926,37779.133,2.0,0.0,21.34745,71.0
2023-03-21 05:00:00+00:00,1679358293,43780.914,36929.223,13.0,0.0,19.08245,73.0
2023-03-22 05:00:00+00:00,1679444612,43907.31,40236.805,0.0,0.0,16.712452,3.0
2023-03-23 05:00:00+00:00,1679530931,44034.047,39746.734,1.0,0.0,17.2337,71.0
2023-03-24 05:00:00+00:00,1679617250,44161.04,40725.25,3.0,0.0,19.191198,71.0
2023-03-25 05:00:00+00:00,1679703568,44288.207,40734.703,4.0,0.0,20.9912,71.0
2023-03-26 05:00:00+00:00,1679789886,44415.47,36002.203,9.0,0.0,14.83745,73.0
2023-03-27 05:00:00+00:00,1679876204,44542.746,39058.555,9.0,0.0,10.704952,73.0
2023-03-28 05:00:00+00:00,1679962521,44669.965,40039.633,5.0,0.0,7.363699,71.0
2023-03-29 05:00:00+00:00,1680048839,44797.03,36864.734,2.0,0.0,9.801199,71.0
2023-03-30 05:00:00+00:00,1680135157,44923.87,40096.348,1.0,0.0,17.1287,71.0
2023-03-31 05:00:00+00:00,1680221475,45050.402,25894.135,9.0,0.0,23.676199,71.0
2023-04-01 05:00:00+00:00,1680307794,45176.54,32131.762,9.0,0.0,16.67495,75.0
2023-04-02 05:00:00+00:00,1680394112,45302.2,34366.258,6.0,0.0,11.7962,73.0
2023-04-03 05:00:00+00:00,1680480432,45427.297,33892.3,13.0,0.0,15.433701,73.0
2023-04-04 05:00:00+00:00,1680566752,45551.742,38064.156,17.0,0.0,13.457449,73.0
2023-04-05 05:00:00+00:00,1680653073,45675.457,40191.52,5.0,0.0,4.1987,73.0
2023-04-06 05:00:00+00:00,1680739394,45798.344,34410.797,2.0,0.0,12.096201,71.0
2023-04-07 05:00:00+00:00,1680825717,45920.316,43027.125,0.0,0.0,5.949951,3.0
2023-04-08 05:00:00+00:00,1680912041,46041.6,42483.74,0.0,0.0,4.9862003,3.0
2023-04-09 05:00:00+00:00,1680998365,46163.0,42565.03,0.0,0.0,7.1424484,3.0
2023-04-10 05:00:00+00:00,1681084689,46284.492,42961.055,1.0,0.0,12.598698,73.0
2023-04-11 05:00:00+00:00,1681171013,46405.99,43260.973,3.0,0.0,20.068699,73.0
2023-04-12 05:00:00+00:00,1681257337,46527.414,43617.465,1.0,0.0,18.5912,71.0
2023-04-13 05:00:00+00:00,1681343661,46648.688,41396.676,5.0,0.0,19.02245,73.0
2023-04-14 05:00:00+00:00,1681429985,46769.72,43851.7,0.0,0.0,20.0537,3.0
2023-04-15 05:00:00+00:00,1681516310,46890.43,40220.344,1.0,0.0,26.52995,71.0
2023-04-16 05:00:00+00:00,1681602635,47010.73,44083.9,4.0,0.0,29.0012,73.0
2023-04-17 05:00:00+00:00,1681688960,47130.54,44199.02,1.0,0.0,27.763699,73.0
2023-04-18 05:00:00+00:00,1681775287,47249.758,44313.402,2.0,0.0,32.4137,73.0
2023-04-19 05:00:00+00:00,1681861614,47368.31,41021.312,2.0,0.0,32.91995,71.0
2023-04-20 05:00:00+00:00,1681947941,47486.09,39310.477,2.0,0.0,29.61245,73.0
2023-04-21 05:00:00+00:00,1682034270,47603.004,44138.785,4.0,0.099999994,25.24745,73.0
2023-04-22 05:00:00+00:00,1682120599,47718.97,44171.793,0.0,0.0,19.77995,3.0
2023-04-23 05:00:00+00:00,1682206930,47833.875,44870.945,0.0,0.0,16.1237,3.0
2023-04-24 05:00:00+00:00,1682293261,47947.637,43930.555,0.0,0.0,20.451199,3.0
2023-04-25 05:00:00+00:00,1682379594,48060.14,42339.32,0.0,0.0,25.269949,3.0
2023-04-26 05:00:00+00:00,1682465928,48171.285,45190.848,2.0,0.0,26.31995,71.0
2023-04-27 05:00:00+00:00,1682552264,48280.973,36179.83,1.0,0.0,27.9212,71.0
2023-04-28 05:00:00+00:00,1682638600,48389.395,40081.535,2.0,0.0,28.6712,71.0
2023-04-29 05:00:00+00:00,1682724938,48497.324,37501.04,3.0,0.0,29.88245,73.0
2023-04-30 05:00:00+00:00,1682811277,48604.723,45073.29,0.0,0.0,28.5737,3.0
2023-05-01 05:00:00+00:00,1682897616,48711.51,36756.062,6.0,0.0,29.1362,73.0
2023-05-02 05:00:00+00:00,1682983956,48817.594,23493.893,20.0,0.0,27.5762,75.0
2023-05-03 05:00:00+00:00,1683070297,48922.887,36354.78,16.0,0.0,21.61745,73.0
2023-05-04 05:00:00+00:00,1683156639,49027.293,44964.93,2.0,0.0,16.386202,71.0
2023-05-05 05:00:00+00:00,1683242982,49130.72,42333.586,2.0,0.0,15.8237,71.0
2023-05-06 05:00:00+00:00,1683329325,49233.08,44538.117,2.0,0.0,21.171202,71.0
2023-05-07 05:00:00+00:00,1683415670,49334.26,43200.0,5.0,0.0,19.344952,73.0
2023-05-08 05:00:00+00:00,1683502016,49434.18,45886.094,0.0,0.0,18.82745,3.0
2023-05-09 05:00:00+00:00,1683588363,49532.73,31401.926,18.0,0.1,17.44745,73.0
2023-05-10 05:00:00+00:00,1683674712,49629.81,44945.523,4.0,0.1,7.9111996,71.0
2023-05-11 05:00:00+00:00,1683761061,49725.32,44883.43,6.0,0.0,5.3199463,71.0
2023-05-12 05:00:00+00:00,1683847412,49819.145,46086.39,0.0,0.0,8.22245,1.0
2023-05-13 05:00:00+00:00,1683933764,49911.188,46254.055,0.0,0.0,18.564949,3.0
2023-05-14 05:00:00+00:00,1684020118,50001.336,46140.32,2.0,0.0,24.497452,71.0
2023-05-15 05:00:00+00:00,1684106474,50089.477,38708.65,6.0,0.0,26.70995,73.0
2023-05-16 05:00:00+00:00,1684192831,50175.5,44316.76,4.0,0.0,22.933699,73.0
2023-05-17 05:00:00+00:00,1684279189,50259.297,43992.86,2.0,0.0,25.3862,71.0
2023-05-18 05:00:00+00:00,1684365550,50341.004,38009.84,10.0,0.0,30.91745,73.0
2023-05-19 05:00:00+00:00,1684451911,50421.266,37981.78,19.0,0.0,29.10245,75.0
2023-05-20 05:00:00+00:00,1684538275,50500.04,40568.15,7.0,0.0,19.7387,73.0
2023-05-21 05:00:00+00:00,1684624639,50577.254,46749.473,2.0,0.0,23.22245,71.0
2023-05-22 05:00:00+00:00,1684711006,50652.836,46706.812,1.0,0.0,27.7112,71.0
2023-05-23 05:00:00+00:00,1684797373,50726.703,46833.97,0.0,0.0,30.5837,3.0
2023-05-24 05:00:00+00:00,1684883743,50798.773,42836.75,13.0,0.0,34.8887,73.0
2023-05-25 05:00:00+00:00,1684970113,50868.96,45879.85,8.0,0.0,31.3862,75.0
2023-05-26 05:00:00+00:00,1685056485,50937.195,45286.29,2.0,0.0,30.1112,71.0
2023-05-27 05:00:00+00:00,1685142859,51003.39,45474.984,13.0,0.1,29.5487,73.0
2023-05-28 05:00:00+00:00,1685229234,51067.46,47221.64,3.0,0.0,26.1812,73.0
2023-05-29 05:00:00+00:00,1685315610,51129.33,45331.453,1.0,0.0,32.5787,71.0
2023-05-30 05:00:00+00:00,1685401988,51188.902,42119.69,5.0,0.0,33.39245,73.0
2023-05-31 05:00:00+00:00,1685488368,51246.11,42800.113,6.0,0.099999994,35.6162,73.0
2023-06-01 05:00:00+00:00,1685574749,51300.855,47341.883,0.0,0.0,34.8512,3.0
2023-06-02 05:00:00+00:00,1685661131,51353.06,40273.457,7.0,0.0,33.2237,73.0
2023-06-03 05:00:00+00:00,1685747515,51402.64,39146.414,9.0,0.0,30.5612,73.0
2023-06-04 05:00:00+00:00,1685833901,51449.508,38610.336,9.0,0.0,31.85495,73.0
2023-06-05 05:00:00+00:00,1685920288,51493.582,37112.383,17.0,0.0,32.99495,73.0
2023-06-06 05:00:00+00:00,1686006676,51534.78,40966.992,14.0,0.0,32.4287,75.0
2023-06-07 05:00:00+00:00,1686093066,51573.152,46845.656,12.0,0.0,33.06245,73.0
2023-06-08 05:00:00+00:00,1686179458,51609.01,41191.926,7.0,0.0,32.6462,75.0
2023-06-09 05:00:00+00:00,1686265852,51642.355,38724.906,12.0,0.1,32.98745,75.0
2023-06-10 05:00:00+00:00,1686352247,51673.164,44695.023,7.0,0.0,32.62745,75.0
2023-06-11 05:00:00+00:00,1686438645,51701.41,37184.58,17.0,0.0,36.94745,75.0
2023-06-12 05:00:00+00:00,1686525044,51727.08,30174.865,16.0,1.4,33.80495,75.0
2023-06-13 05:00:00+00:00,1686611445,51750.14,46331.523,5.0,0.0,33.763702,73.0
2023-06-14 05:00:00+00:00,1686697847,51770.582,38290.965,17.0,0.20000002,33.8987,75.0
2023-06-15 05:00:00+00:00,1686784251,51788.375,43248.906,3.0,0.0,34.8887,71.0
2023-06-16 05:00:00+00:00,1686870656,51803.51,44770.547,6.0,0.0,32.91995,73.0
2023-06-17 05:00:00+00:00,1686957063,51815.97,39920.742,13.0,0.8000001,35.2487,73.0
2023-06-18 05:00:00+00:00,1687043471,51825.727,46800.0,9.0,0.49999997,33.92495,73.0
2023-06-19 05:00:00+00:00,1687129881,51832.773,46800.0,4.0,0.1,36.2462,71.0
2023-06-20 05:00:00+00:00,1687216292,51837.1,47051.836,0.0,0.0,36.6812,3.0
2023-06-21 05:00:00+00:00,1687302704,51838.688,44999.82,1.0,0.0,38.87495,71.0
2023-06-22 05:00:00+00:00,1687389117,51837.52,47052.547,3.0,0.4,41.9312,71.0
2023-06-23 05:00:00+00:00,1687475531,51833.594,47052.824,0.0,0.0,42.9212,3.0
2023-06-24 05:00:00+00:00,1687561947,51826.9,47053.03,0.0,0.0,46.419945,3.0
2023-06-25 05:00:00+00:00,1687648363,51817.42,32321.998,9.0,1.7,48.7637,71.0
2023-06-26 05:00:00+00:00,1687734780,51805.156,29739.938,19.0,7.0,42.3362,73.0
2023-06-27 05:00:00+00:00,1687821199,51790.043,37261.36,3.0,0.5,42.2537,51.0
2023-06-28 05:00:00+00:00,1687907618,51771.934,46869.727,7.0,1.9000001,43.1387,53.0
2023-06-29 05:00:00+00:00,1687994039,51750.883,38361.246,11.0,2.5000002,44.289948,73.0
2023-06-30 05:00:00+00:00,1688080462,51726.94,46874.125,6.0,2.0,43.08995,55.0
2023-07-01 05:00:00+00:00,1688166886,51700.17,34072.043,10.0,1.6000001,43.2362,73.0
2023-07-02 05:00:00+00:00,1688253312,51670.633,31713.64,2.0,0.0,38.80745,71.0
2023-07-03 05:00:00+00:00,1688339739,51638.387,33447.83,7.0,0.2,41.43245,73.0
2023-07-04 05:00:00+00:00,1688426167,51603.49,46800.0,9.0,1.1000001,43.03745,73.0
2023-07-05 05:00:00+00:00,1688512596,51565.996,44053.414,8.0,1.1000001,47.4362,51.0
2023-07-06 05:00:00+00:00,1688599026,51525.98,46800.0,6.0,2.9,45.062447,73.0
2023-07-07 05:00:00+00:00,1688685457,51483.504,46800.0,1.0,0.3,48.3587,51.0
2023-07-08 05:00:00+00:00,1688771889,51438.617,46800.0,5.0,1.0,50.16995,73.0
2023-07-09 05:00:00+00:00,1688858322,51391.39,46800.0,0.0,0.0,53.73995,2.0
2023-07-10 05:00:00+00:00,1688944756,51341.89,46800.0,3.0,0.90000004,53.349945,51.0
2023-07-11 05:00:00+00:00,1689031190,51290.176,46800.0,6.0,1.4000001,51.0512,51.0
2023-07-12 05:00:00+00:00,1689117625,51236.31,37935.08,10.0,0.3,43.4012,73.0
2023-07-13 05:00:00+00:00,1689204060,51180.355,39775.824,0.0,0.0,40.74995,3.0
2023-07-14 05:00:00+00:00,1689290495,51122.38,45226.492,0.0,0.0,42.313698,3.0
2023-07-15 05:00:00+00:00,1689376931,51062.438,38933.734,0.0,0.0,47.646202,3.0
2023-07-16 05:00:00+00:00,1689463367,51000.59,44038.08,3.0,1.3000001,52.57745,73.0
2023-07-17 05:00:00+00:00,1689549803,50936.695,45905.98,5.0,1.1,46.8962,53.0
2023-07-18 05:00:00+00:00,1689636240,50870.223,46796.688,0.0,0.0,47.3762,3.0
2023-07-19 05:00:00+00:00,1689722678,50801.234,46800.0,0.0,0.0,47.34245,3.0
2023-07-20 05:00:00+00:00,1689809117,50729.85,46800.0,0.0,0.0,51.602448,3.0
2023-07-21 05:00:00+00:00,1689895556,50656.17,28808.045,12.0,3.8000002,51.42995,71.0
2023-07-22 05:00:00+00:00,1689981996,50580.3,38132.51,11.0,3.9999998,45.8237,61.0
2023-07-23 05:00:00+00:00,1690068436,50502.336,44067.18,9.0,1.5000001,46.34495,53.0
2023-07-24 05:00:00+00:00,1690154877,50422.39,43284.168,7.0,2.3000002,44.8487,71.0
2023-07-25 05:00:00+00:00,1690241319,50340.562,46800.0,2.0,0.4,46.6112,51.0
2023-07-26 05:00:00+00:00,1690327760,50256.953,45574.17,6.0,3.1999998,44.1062,73.0
2023-07-27 05:00:00+00:00,1690414203,50171.66,46713.68,4.0,2.2,45.827446,73.0
2023-07-28 05:00:00+00:00,1690500645,50084.78,35655.582,13.0,7.4000006,44.0012,73.0
2023-07-29 05:00:00+00:00,1690587088,49996.41,40958.973,13.0,4.6999993,45.8087,71.0
2023-07-30 05:00:00+00:00,1690673531,49906.65,43279.484,14.0,2.0000002,46.333702,75.0
2023-07-31 05:00:00+00:00,1690759974,49815.582,42883.195,7.0,3.2999997,44.9162,61.0
2023-08-01 05:00:00+00:00,1690846416,49723.312,33338.36,8.0,2.9999998,46.2137,55.0
2023-08-02 05:00:00+00:00,1690932859,49629.92,40746.645,10.0,2.7999997,46.9337,53.0
2023-08-03 05:00:00+00:00,1691019302,49535.5,36151.305,11.0,3.3999996,47.43995,61.0
2023-08-04 05:00:00+00:00,1691105745,49440.137,41576.973,6.0,2.1,46.269947,53.0
2023-08-05 05:00:00+00:00,1691192188,49343.918,39333.78,5.0,0.8000001,46.95245,51.0
2023-08-06 05:00:00+00:00,1691278630,49246.652,36939.27,10.0,6.1,42.3887,73.0
2023-08-07 05:00:00+00:00,1691365072,49147.605,46095.562,4.0,1.9,46.49495,53.0
2023-08-08 05:00:00+00:00,1691451515,49046.86,44775.0,9.0,2.6,48.53495,71.0
2023-08-09 05:00:00+00:00,1691537958,48944.51,41952.133,7.0,2.0,48.872448,53.0
2023-08-10 05:00:00+00:00,1691624400,48840.668,40987.812,6.0,1.4000001,48.8612,53.0
2023-08-11 05:00:00+00:00,1691710843,48735.434,32113.143,13.0,11.7,48.3362,73.0
2023-08-12 05:00:00+00:00,1691797286,48628.914,36903.93,4.0,0.5,48.24995,51.0
2023-08-13 05:00:00+00:00,1691883729,48521.207,32492.533,5.0,6.5000005,47.14745,75.0
2023-08-14 05:00:00+00:00,1691970172,48412.406,32400.0,13.0,6.499999,45.696198,71.0
2023-08-15 05:00:00+00:00,1692056615,48302.617,37964.74,7.0,5.9,44.08745,73.0
2023-08-16 05:00:00+00:00,1692143058,48191.926,25055.344,6.0,2.1000001,44.67995,53.0
2023-08-17 05:00:00+00:00,1692229501,48080.434,33144.766,4.0,0.4,45.74495,51.0
2023-08-18 05:00:00+00:00,1692315944,47968.223,38840.47,10.0,3.3999999,42.8087,75.0
2023-08-19 05:00:00+00:00,1692402387,47855.395,25724.121,6.0,2.9,43.68995,75.0
2023-08-20 05:00:00+00:00,1692488829,47742.027,40876.82,9.0,2.6000001,44.8787,71.0
2023-08-21 05:00:00+00:00,1692575272,47628.21,43982.703,4.0,0.4,46.093697,51.0
2023-08-22 05:00:00+00:00,1692661714,47514.027,39720.336,2.0,0.8,45.666203,53.0
2023-08-23 05:00:00+00:00,1692748156,47399.57,39013.484,7.0,3.4999998,41.927452,71.0
2023-08-24 05:00:00+00:00,1692834598,47284.914,32166.32,10.0,3.6,41.06495,75.0
2023-08-25 05:00:00+00:00,1692921040,47170.137,31414.773,11.0,2.4999998,38.8787,75.0
2023-08-26 05:00:00+00:00,1693007482,47055.027,31215.799,4.0,0.70000005,38.076202,73.0
2023-08-27 05:00:00+00:00,1693093923,46938.83,41809.688,9.0,1.3000001,38.59745,73.0
2023-08-28 05:00:00+00:00,1693180365,46821.586,42780.344,3.0,0.6,40.76495,51.0
2023-08-29 05:00:00+00:00,1693266806,46703.383,43080.77,3.0,0.4,40.54745,71.0
2023-08-30 05:00:00+00:00,1693353247,46584.312,42057.39,2.0,0.3,37.3487,71.0
2023-08-31 05:00:00+00:00,1693439688,46464.45,42653.17,0.0,0.0,40.68995,2.0
2023-09-01 05:00:00+00:00,1693526129,46343.9,42503.797,0.0,0.0,42.73745,3.0
2023-09-02 05:00:00+00:00,1693612570,46222.73,40481.477,6.0,1.1,41.4962,73.0
2023-09-03 05:00:00+00:00,1693699011,46101.027,42125.484,2.0,0.2,41.0987,51.0
2023-09-04 05:00:00+00:00,1693785452,45978.883,42274.68,1.0,0.099999994,40.57745,73.0
