date,temperature_2m,precipitation,rain,apparent_temperature,weather_code,is_day
2021-01-01 05:00:00+00:00,12.981199,0.0,0.0,2.9125633,1.0,1.0
2021-01-01 06:00:00+00:00,18.1112,0.0,0.0,4.033926,1.0,1.0
2021-01-01 07:00:00+00:00,20.1812,0.0,0.0,4.579426,1.0,1.0
2021-01-01 08:00:00+00:00,20.9012,0.0,0.0,5.5141487,0.0,1.0
2021-01-01 09:00:00+00:00,22.5212,0.0,0.0,5.195654,0.0,1.0
2021-01-01 10:00:00+00:00,21.4412,0.0,0.0,5.27656,0.0,1.0
2021-01-01 11:00:00+00:00,18.2912,0.0,0.0,5.126169,1.0,1.0
2021-01-01 12:00:00+00:00,15.771198,0.0,0.0,1.9090729,1.0,0.0
2021-01-01 13:00:00+00:00,11.721199,0.0,0.0,0.6720524,3.0,0.0
2021-01-01 14:00:00+00:00,7.221199,0.0,0.0,-2.3140182,3.0,0.0
2021-01-01 15:00:00+00:00,6.5011997,0.0,0.0,-2.639305,3.0,0.0
2021-01-01 16:00:00+00:00,9.561199,0.0,0.0,0.7989044,2.0,0.0
2021-01-01 17:00:00+00:00,4.881201,0.0,0.0,-4.4195366,2.0,0.0
2021-01-01 18:00:00+00:00,1.2812004,0.0,0.0,-8.672981,0.0,0.0
2021-01-01 19:00:00+00:00,0.29119873,0.0,0.0,-10.03846,0.0,0.0
2021-01-01 20:00:00+00:00,-0.5187988,0.0,0.0,-11.20562,0.0,0.0
2021-01-01 21:00:00+00:00,-1.8687973,0.0,0.0,-12.456596,0.0,0.0
2021-01-01 22:00:00+00:00,-3.4888,0.0,0.0,-13.93568,0.0,0.0
2021-01-01 23:00:00+00:00,-4.8387985,0.0,0.0,-15.01786,0.0,0.0
2021-01-02 00:00:00+00:00,2.7211971,0.0,0.0,-6.550659,0.0,0.0
2021-01-02 01:00:00+00:00,3.891199,0.0,0.0,-5.0425377,2.0,0.0
2021-01-02 02:00:00+00:00,3.7112007,0.0,0.0,-4.6125565,3.0,1.0
2021-01-02 03:00:00+00:00,4.1611996,0.0,0.0,-3.8456497,3.0,1.0
2021-01-02 04:00:00+00:00,8.7512,0.0,0.0,-0.15277863,3.0,1.0
2021-01-02 05:00:00+00:00,14.061199,0.0,0.0,2.8278809,2.0,1.0
2021-01-02 06:00:00+00:00,18.4712,0.0,0.0,5.7122383,2.0,1.0
2021-01-02 07:00:00+00:00,21.5312,0.0,0.0,6.3657284,3.0,1.0
2021-01-02 08:00:00+00:00,22.2512,0.0,0.0,5.792389,3.0,1.0
2021-01-02 09:00:00+00:00,22.071201,0.0,0.0,4.1649723,3.0,1.0
2021-01-02 10:00:00+00:00,20.1812,0.0,0.0,3.6341496,3.0,1.0
2021-01-02 11:00:00+00:00,18.4712,0.0,0.0,2.8893433,3.0,1.0
2021-01-02 12:00:00+00:00,15.771198,0.0,0.0,3.778448,3.0,0.0
2021-01-02 13:00:00+00:00,13.701199,0.0,0.0,3.2220154,3.0,0.0
2021-01-02 14:00:00+00:00,10.551199,0.0,0.0,0.920599,3.0,0.0
2021-01-02 15:00:00+00:00,9.111198,0.0,0.0,-0.36873627,3.0,0.0
2021-01-02 16:00:00+00:00,8.8412,0.0,0.0,-0.6412277,3.0,0.0
2021-01-02 17:00:00+00:00,7.5811996,0.0,0.0,-1.460228,3.0,0.0
2021-01-02 18:00:00+00:00,7.4011993,0.0,0.0,-0.6575203,2.0,0.0
2021-01-02 19:00:00+00:00,8.301199,0.0,0.0,0.46377182,3.0,0.0
2021-01-02 20:00:00+00:00,8.121199,0.0,0.0,-0.053855896,3.0,0.0
2021-01-02 21:00:00+00:00,7.4911995,0.0,0.0,-0.3948021,3.0,0.0
2021-01-02 22:00:00+00:00,7.0412006,0.0,0.0,-0.7827835,1.0,0.0
2021-01-02 23:00:00+00:00,6.4111977,0.0,0.0,-1.786705,2.0,0.0
2021-01-03 00:00:00+00:00,5.2411995,0.0,0.0,-2.8855743,2.0,0.0
2021-01-03 01:00:00+00:00,4.7911987,0.0,0.0,-2.640892,1.0,0.0
2021-01-03 02:00:00+00:00,4.7911987,0.0,0.0,-2.358059,1.0,1.0
2021-01-03 03:00:00+00:00,6.4111977,0.0,0.0,-0.9958687,0.0,1.0
2021-01-03 04:00:00+00:00,11.0012,0.0,0.0,2.7827644,1.0,1.0
2021-01-03 05:00:00+00:00,17.0312,0.0,0.0,5.454815,2.0,1.0
2021-01-03 06:00:00+00:00,20.1812,0.0,0.0,5.6141415,3.0,1.0
2021-01-03 07:00:00+00:00,20.3612,0.0,0.0,5.019861,2.0,1.0
2021-01-03 08:00:00+00:00,22.881199,0.0,0.0,6.7423973,3.0,1.0
2021-01-03 09:00:00+00:00,23.9612,0.0,0.0,7.326782,2.0,1.0
2021-01-03 10:00:00+00:00,23.5112,0.0,0.0,7.4943657,2.0,1.0
2021-01-03 11:00:00+00:00,20.9912,0.0,0.0,7.2751713,3.0,1.0
2021-01-03 12:00:00+00:00,17.9312,0.0,0.0,6.001642,2.0,0.0
2021-01-03 13:00:00+00:00,15.861198,0.0,0.0,5.2732334,2.0,0.0
2021-01-03 14:00:00+00:00,13.4312,0.0,0.0,3.4760742,1.0,0.0
2021-01-03 15:00:00+00:00,10.371199,0.0,0.0,1.1148281,1.0,0.0
2021-01-03 16:00:00+00:00,8.9312,0.0,0.0,-0.31446457,1.0,0.0
2021-01-03 17:00:00+00:00,8.211199,0.0,0.0,-0.4359436,0.0,0.0
2021-01-03 18:00:00+00:00,6.7711983,0.0,0.0,-1.9624939,1.0,0.0
2021-01-03 19:00:00+00:00,5.9612007,0.1,0.0,-2.7093925,71.0,0.0
2021-01-03 20:00:00+00:00,7.6712,0.0,0.0,-0.6299858,0.0,0.0
2021-01-03 21:00:00+00:00,10.1912,0.0,0.0,2.6238136,0.0,0.0
2021-01-03 22:00:00+00:00,9.201199,0.0,0.0,1.9339256,0.0,0.0
2021-01-03 23:00:00+00:00,8.7512,0.0,0.0,1.6141262,0.0,0.0
2021-01-04 00:00:00+00:00,6.6812,0.0,0.0,-1.4135361,0.0,0.0
2021-01-04 01:00:00+00:00,1.4612007,0.0,0.0,-7.025566,2.0,0.0
2021-01-04 02:00:00+00:00,-0.5187988,0.0,0.0,-9.247463,3.0,1.0
2021-01-04 03:00:00+00:00,6.231201,0.0,0.0,-1.9781418,2.0,1.0
2021-01-04 04:00:00+00:00,11.1812,0.0,0.0,3.3682137,0.0,1.0
2021-01-04 05:00:00+00:00,17.301199,0.0,0.0,6.1089115,0.0,1.0
2021-01-04 06:00:00+00:00,21.0812,0.0,0.0,7.0461235,0.0,1.0
2021-01-04 07:00:00+00:00,22.9712,0.0,0.0,7.8248425,2.0,1.0
2021-01-04 08:00:00+00:00,25.131199,0.0,0.0,8.388672,2.0,1.0
2021-01-04 09:00:00+00:00,24.8612,0.0,0.0,8.155422,3.0,1.0
2021-01-04 10:00:00+00:00,23.6012,0.0,0.0,7.513748,2.0,1.0
2021-01-04 11:00:00+00:00,21.0812,0.0,0.0,6.771036,2.0,1.0
2021-01-04 12:00:00+00:00,16.761198,0.0,0.0,4.5498543,2.0,0.0
2021-01-04 13:00:00+00:00,15.5012,0.0,0.0,3.5037498,0.0,0.0
2021-01-04 14:00:00+00:00,11.451199,0.0,0.0,1.4410801,0.0,0.0
2021-01-04 15:00:00+00:00,9.381199,0.0,0.0,-0.40670013,0.0,0.0
2021-01-04 16:00:00+00:00,7.131199,0.0,0.0,-2.4050941,1.0,0.0
2021-01-04 17:00:00+00:00,5.9612007,0.0,0.0,-3.2730064,1.0,0.0
2021-01-04 18:00:00+00:00,7.5811996,0.0,0.0,-1.236721,0.0,0.0
2021-01-04 19:00:00+00:00,11.451199,0.0,0.0,3.564869,0.0,0.0
2021-01-04 20:00:00+00:00,10.371199,0.0,0.0,2.6765995,0.0,0.0
2021-01-04 21:00:00+00:00,8.9312,0.0,0.0,0.6320286,0.0,0.0
2021-01-04 22:00:00+00:00,8.391201,0.0,0.0,0.3095398,0.0,0.0
2021-01-04 23:00:00+00:00,8.481199,0.0,0.0,0.22759056,1.0,0.0
2021-01-05 00:00:00+00:00,7.4011993,0.0,0.0,-1.2221413,1.0,0.0
2021-01-05 01:00:00+00:00,2.2711983,0.0,0.0,-6.5399017,1.0,0.0
2021-01-05 02:00:00+00:00,-0.33879852,0.0,0.0,-9.414036,1.0,1.0
2021-01-05 03:00:00+00:00,6.9511986,0.0,0.0,-1.7772598,1.0,1.0
2021-01-05 04:00:00+00:00,11.451199,0.0,0.0,3.5161934,0.0,1.0
2021-01-05 05:00:00+00:00,14.4212,0.0,0.0,6.7285156,0.0,1.0
2021-01-05 06:00:00+00:00,17.6612,0.0,0.0,10.163561,2.0,1.0
2021-01-05 07:00:00+00:00,22.5212,0.0,0.0,10.513805,3.0,1.0
2021-01-05 08:00:00+00:00,23.3312,0.2,0.0,10.183849,71.0,1.0
2021-01-05 09:00:00+00:00,23.2412,0.0,0.0,10.938345,1.0,1.0
2021-01-05 10:00:00+00:00,23.3312,0.0,0.0,11.30965,2.0,1.0
2021-01-05 11:00:00+00:00,21.3512,0.0,0.0,10.890995,1.0,1.0
2021-01-05 12:00:00+00:00,17.4812,0.1,0.0,9.586819,71.0,0.0
2021-01-05 13:00:00+00:00,18.1112,0.1,0.0,10.814222,71.0,0.0
2021-01-05 14:00:00+00:00,14.7812,0.1,0.0,6.1890965,71.0,0.0
2021-01-05 15:00:00+00:00,12.801199,0.0,0.0,4.188511,1.0,0.0
2021-01-05 16:00:00+00:00,10.1912,0.0,0.0,1.8035774,0.0,0.0
2021-01-05 17:00:00+00:00,7.761198,0.0,0.0,-0.99040604,0.0,0.0
2021-01-05 18:00:00+00:00,6.5912,0.0,0.0,-2.347248,0.0,0.0
2021-01-05 19:00:00+00:00,7.0412006,0.0,0.0,-1.7705307,0.0,0.0
2021-01-05 20:00:00+00:00,11.541201,0.0,0.0,3.6647701,1.0,0.0
2021-01-05 21:00:00+00:00,10.461199,0.0,0.0,2.6799812,1.0,0.0
2021-01-05 22:00:00+00:00,9.381199,0.0,0.0,1.403595,0.0,0.0
2021-01-05 23:00:00+00:00,8.571199,0.0,0.0,0.6131096,0.0,0.0
2021-01-06 00:00:00+00:00,7.6712,0.0,0.0,-0.7082176,0.0,0.0
2021-01-06 01:00:00+00:00,7.4911995,0.0,0.0,-0.835392,0.0,0.0
2021-01-06 02:00:00+00:00,5.1511993,0.0,0.0,-3.2198257,1.0,1.0
2021-01-06 03:00:00+00:00,9.111198,0.0,0.0,1.0267601,1.0,1.0
2021-01-06 04:00:00+00:00,12.801199,0.0,0.0,4.5883293,2.0,1.0
2021-01-06 05:00:00+00:00,15.5012,0.0,0.0,6.7652073,2.0,1.0
2021-01-06 06:00:00+00:00,19.5512,0.0,0.0,7.827154,3.0,1.0
2021-01-06 07:00:00+00:00,22.6112,0.0,0.0,9.006237,2.0,1.0
2021-01-06 08:00:00+00:00,22.7912,0.1,0.0,9.331856,71.0,1.0
2021-01-06 09:00:00+00:00,22.4312,0.1,0.0,8.919857,71.0,1.0
2021-01-06 10:00:00+00:00,22.071201,0.1,0.0,9.130611,71.0,1.0
2021-01-06 11:00:00+00:00,20.2712,0.2,0.0,10.126566,71.0,1.0
2021-01-06 12:00:00+00:00,17.1212,0.4,0.0,6.4733715,73.0,0.0
2021-01-06 13:00:00+00:00,16.5812,0.4,0.0,6.752445,73.0,0.0
2021-01-06 14:00:00+00:00,16.4912,0.1,0.0,3.5249119,71.0,0.0
2021-01-06 15:00:00+00:00,14.6912,0.3,0.0,3.7592316,73.0,0.0
2021-01-06 16:00:00+00:00,13.2512,0.5,0.0,2.6123466,73.0,0.0
2021-01-06 17:00:00+00:00,13.521198,0.1,0.0,1.7971287,71.0,0.0
2021-01-06 18:00:00+00:00,12.4412,0.1,0.0,1.0746613,71.0,0.0
2021-01-06 19:00:00+00:00,10.731199,0.1,0.0,0.10877991,71.0,0.0
2021-01-06 20:00:00+00:00,9.111198,0.3,0.0,-1.133522,73.0,0.0
2021-01-06 21:00:00+00:00,9.291201,0.0,0.0,-1.9764061,1.0,0.0
2021-01-06 22:00:00+00:00,6.7711983,0.0,0.0,-4.1600533,0.0,0.0
2021-01-06 23:00:00+00:00,3.891199,0.0,0.0,-6.1393013,0.0,0.0
2021-01-07 00:00:00+00:00,1.551199,0.0,0.0,-7.541256,0.0,0.0
2021-01-07 01:00:00+00:00,0.47119713,0.0,0.0,-8.231152,0.0,0.0
2021-01-07 02:00:00+00:00,1.3711967,0.0,0.0,-6.902916,0.0,1.0
2021-01-07 03:00:00+00:00,5.9612007,0.0,0.0,-2.2399292,0.0,1.0
2021-01-07 04:00:00+00:00,10.821199,0.0,0.0,1.9237404,0.0,1.0
2021-01-07 05:00:00+00:00,14.511198,0.0,0.0,4.2145805,0.0,1.0
2021-01-07 06:00:00+00:00,18.2912,0.0,0.0,6.3448067,0.0,1.0
2021-01-07 07:00:00+00:00,20.2712,0.0,0.0,7.529686,0.0,1.0
2021-01-07 08:00:00+00:00,21.5312,0.0,0.0,9.053526,0.0,1.0
2021-01-07 09:00:00+00:00,22.7012,0.0,0.0,8.305239,0.0,1.0
2021-01-07 10:00:00+00:00,22.4312,0.0,0.0,7.831684,0.0,1.0
2021-01-07 11:00:00+00:00,20.5412,0.0,0.0,8.43816,0.0,1.0
2021-01-07 12:00:00+00:00,13.3412,0.0,0.0,2.0044136,0.0,0.0
2021-01-07 13:00:00+00:00,14.871199,0.0,0.0,6.4306755,0.0,0.0
2021-01-07 14:00:00+00:00,15.141201,0.0,0.0,7.3139725,0.0,0.0
2021-01-07 15:00:00+00:00,10.551199,0.0,0.0,1.6195946,0.0,0.0
2021-01-07 16:00:00+00:00,7.221199,0.0,0.0,-2.928547,0.0,0.0
2021-01-07 17:00:00+00:00,9.651199,0.0,0.0,-2.5220528,0.0,0.0
2021-01-07 18:00:00+00:00,7.8512,0.0,0.0,-3.9561691,0.0,0.0
2021-01-07 19:00:00+00:00,5.6012,0.0,0.0,-5.492115,0.0,0.0
2021-01-07 20:00:00+00:00,2.3612003,0.0,0.0,-7.678547,0.0,0.0
2021-01-07 21:00:00+00:00,10.1912,0.0,0.0,1.6449318,0.0,0.0
2021-01-07 22:00:00+00:00,6.141199,0.0,0.0,-2.6394882,1.0,0.0
2021-01-07 23:00:00+00:00,-2.2288017,0.0,0.0,-12.299324,0.0,0.0
2021-01-08 00:00:00+00:00,-7.6288033,0.0,0.0,-17.750813,0.0,0.0
2021-01-08 01:00:00+00:00,-5.198799,0.0,0.0,-15.614353,0.0,0.0
2021-01-08 02:00:00+00:00,-3.8488007,0.0,0.0,-14.323326,0.0,1.0
2021-01-08 03:00:00+00:00,2.5412025,0.0,0.0,-7.199253,0.0,1.0
2021-01-08 04:00:00+00:00,10.2812,0.0,0.0,1.8819981,0.0,1.0
2021-01-08 05:00:00+00:00,16.0412,0.0,0.0,7.8479767,0.0,1.0
2021-01-08 06:00:00+00:00,23.2412,0.0,0.0,4.3699074,2.0,1.0
2021-01-08 07:00:00+00:00,23.8712,0.0,0.0,3.9241543,0.0,1.0
2021-01-08 08:00:00+00:00,25.131199,0.0,0.0,5.0925503,2.0,1.0
2021-01-08 09:00:00+00:00,25.6712,0.0,0.0,6.187866,3.0,1.0
2021-01-08 10:00:00+00:00,24.321201,0.0,0.0,5.6357155,1.0,1.0
2021-01-08 11:00:00+00:00,21.5312,0.0,0.0,5.1376457,0.0,1.0
2021-01-08 12:00:00+00:00,18.4712,0.0,0.0,2.8737087,0.0,0.0
2021-01-08 13:00:00+00:00,16.6712,0.0,0.0,1.9601936,0.0,0.0
2021-01-08 14:00:00+00:00,14.7812,0.0,0.0,0.7136421,0.0,0.0
2021-01-08 15:00:00+00:00,13.3412,0.0,0.0,-0.3563347,0.0,0.0
2021-01-08 16:00:00+00:00,12.4412,0.0,0.0,-1.2720451,0.0,0.0
2021-01-08 17:00:00+00:00,11.631199,0.0,0.0,-1.7056999,0.0,0.0
2021-01-08 18:00:00+00:00,10.1012,0.0,0.0,-2.6955986,0.0,0.0
2021-01-08 19:00:00+00:00,8.0312,0.0,0.0,-3.7506523,0.0,0.0
2021-01-08 20:00:00+00:00,5.2411995,0.0,0.0,-5.4775887,0.0,0.0
2021-01-08 21:00:00+00:00,2.3612003,0.0,0.0,-7.620491,0.0,0.0
2021-01-08 22:00:00+00:00,3.5312004,0.0,0.0,-5.532177,0.0,0.0
2021-01-08 23:00:00+00:00,8.121199,0.0,0.0,-0.46326065,0.0,0.0
2021-01-09 00:00:00+00:00,7.6712,0.0,0.0,-0.5666313,0.0,0.0
2021-01-09 01:00:00+00:00,7.4911995,0.0,0.0,-0.88193893,0.0,0.0
2021-01-09 02:00:00+00:00,7.0412006,0.0,0.0,-1.3800316,0.0,1.0
2021-01-09 03:00:00+00:00,8.391201,0.0,0.0,-0.3696022,0.0,1.0
2021-01-09 04:00:00+00:00,14.3312,0.0,0.0,4.096426,0.0,1.0
2021-01-09 05:00:00+00:00,19.641201,0.0,0.0,6.215582,0.0,1.0
2021-01-09 06:00:00+00:00,23.6912,0.0,0.0,7.8269367,0.0,1.0
2021-01-09 07:00:00+00:00,24.9512,0.0,0.0,8.432886,0.0,1.0
2021-01-09 08:00:00+00:00,26.0312,0.0,0.0,8.580669,0.0,1.0
2021-01-09 09:00:00+00:00,25.5812,0.0,0.0,7.6929417,0.0,1.0
2021-01-09 10:00:00+00:00,25.4912,0.0,0.0,9.87553,0.0,1.0
2021-01-09 11:00:00+00:00,22.4312,0.0,0.0,8.466341,0.0,1.0
2021-01-09 12:00:00+00:00,17.4812,0.0,0.0,3.472309,0.0,0.0
2021-01-09 13:00:00+00:00,16.0412,0.0,0.0,2.5928497,0.0,0.0
2021-01-09 14:00:00+00:00,14.151199,0.0,0.0,1.3985081,0.0,0.0
2021-01-09 15:00:00+00:00,11.721199,0.0,0.0,-0.26923752,0.0,0.0
2021-01-09 16:00:00+00:00,9.111198,0.0,0.0,-2.0800858,0.0,0.0
2021-01-09 17:00:00+00:00,6.141199,0.0,0.0,-4.2337265,0.0,0.0
2021-01-09 18:00:00+00:00,4.0711975,0.0,0.0,-5.96064,0.0,0.0
2021-01-09 19:00:00+00:00,4.0711975,0.0,0.0,-6.593136,0.0,0.0
2021-01-09 20:00:00+00:00,2.3612003,0.0,0.0,-8.049278,0.0,0.0
2021-01-09 21:00:00+00:00,3.171198,0.0,0.0,-6.1438484,0.0,0.0
2021-01-09 22:00:00+00:00,8.481199,0.0,0.0,-0.2575302,0.0,0.0
2021-01-09 23:00:00+00:00,6.8611984,0.0,0.0,-1.9331284,0.0,0.0
2021-01-10 00:00:00+00:00,4.7911987,0.0,0.0,-3.7146034,0.0,0.0
2021-01-10 01:00:00+00:00,6.231201,0.0,0.0,-1.6269798,0.0,0.0
2021-01-10 02:00:00+00:00,1.9111996,0.0,0.0,-7.090168,0.0,1.0
2021-01-10 03:00:00+00:00,2.9912014,0.0,0.0,-7.356537,0.0,1.0
2021-01-10 04:00:00+00:00,9.201199,0.0,0.0,-0.7385216,0.0,1.0
2021-01-10 05:00:00+00:00,14.151199,0.0,0.0,5.162281,0.0,1.0
2021-01-10 06:00:00+00:00,18.1112,0.0,0.0,11.473835,0.0,1.0
2021-01-10 07:00:00+00:00,24.321201,0.0,0.0,12.889683,0.0,1.0
2021-01-10 08:00:00+00:00,25.2212,0.0,0.0,10.4846,0.0,1.0
2021-01-10 09:00:00+00:00,25.5812,0.0,0.0,9.65432,0.0,1.0
2021-01-10 10:00:00+00:00,24.7712,0.0,0.0,9.362259,0.0,1.0
2021-01-10 11:00:00+00:00,22.1612,0.0,0.0,8.36363,0.0,1.0
2021-01-10 12:00:00+00:00,16.8512,0.0,0.0,4.7223206,0.0,0.0
2021-01-10 13:00:00+00:00,12.1712,0.0,0.0,2.7375584,0.0,0.0
2021-01-10 14:00:00+00:00,9.111198,0.0,0.0,-3.102394,0.0,0.0
2021-01-10 15:00:00+00:00,6.3211975,0.0,0.0,-6.2450027,0.0,0.0
2021-01-10 16:00:00+00:00,3.6211967,0.0,0.0,-8.546299,0.0,0.0
2021-01-10 17:00:00+00:00,0.83120155,0.0,0.0,-11.9546585,0.0,0.0
2021-01-10 18:00:00+00:00,-0.69879913,0.0,0.0,-12.822075,0.0,0.0
2021-01-10 19:00:00+00:00,-2.7687988,0.0,0.0,-14.180275,0.0,0.0
2021-01-10 20:00:00+00:00,-4.2988014,0.0,0.0,-15.518177,0.0,0.0
2021-01-10 21:00:00+00:00,-5.5587997,0.0,0.0,-16.930054,0.0,0.0
2021-01-10 22:00:00+00:00,-7.268799,0.0,0.0,-18.851254,0.0,0.0
2021-01-10 23:00:00+00:00,-8.798801,0.0,0.0,-20.250927,0.0,0.0
2021-01-11 00:00:00+00:00,-12.4888,0.0,0.0,-23.878052,0.0,0.0
2021-01-11 01:00:00+00:00,-11.138802,0.0,0.0,-22.476849,0.0,0.0
2021-01-11 02:00:00+00:00,-10.598801,0.0,0.0,-21.804482,0.0,1.0
2021-01-11 03:00:00+00:00,-4.1187973,0.0,0.0,-14.879852,0.0,1.0
2021-01-11 04:00:00+00:00,3.0812016,0.0,0.0,-7.4294014,0.0,1.0
2021-01-11 05:00:00+00:00,8.301199,0.0,0.0,-1.2050514,0.0,1.0
2021-01-11 06:00:00+00:00,11.541201,0.0,0.0,4.5063534,0.0,1.0
2021-01-11 07:00:00+00:00,14.061199,0.0,0.0,6.845419,0.0,1.0
2021-01-11 08:00:00+00:00,16.6712,0.0,0.0,8.516552,0.0,1.0
2021-01-11 09:00:00+00:00,17.391201,0.0,0.0,8.223713,0.0,1.0
2021-01-11 10:00:00+00:00,17.751202,0.0,0.0,8.912132,0.0,1.0
2021-01-11 11:00:00+00:00,17.211199,0.0,0.0,7.712721,0.0,1.0
2021-01-11 12:00:00+00:00,15.5912,0.0,0.0,6.9315243,0.0,0.0
2021-01-11 13:00:00+00:00,9.651199,0.0,0.0,0.21519089,0.0,0.0
2021-01-11 14:00:00+00:00,8.391201,0.0,0.0,-0.7324295,0.0,0.0
2021-01-11 15:00:00+00:00,8.301199,0.0,0.0,-0.7406502,0.0,0.0
2021-01-11 16:00:00+00:00,5.6911983,0.0,0.0,-3.3606987,0.0,0.0
2021-01-11 17:00:00+00:00,6.6812,0.0,0.0,-2.2074356,0.0,0.0
2021-01-11 18:00:00+00:00,7.8512,0.0,0.0,-0.94516754,0.0,0.0
2021-01-11 19:00:00+00:00,7.4011993,0.0,0.0,-1.3057022,0.0,0.0
2021-01-11 20:00:00+00:00,6.9511986,0.0,0.0,-1.4592133,0.0,0.0
2021-01-11 21:00:00+00:00,6.6812,0.0,0.0,-1.8870811,0.0,0.0
2021-01-11 22:00:00+00:00,6.051199,0.0,0.0,-2.7296944,0.0,0.0
2021-01-11 23:00:00+00:00,4.7911987,0.0,0.0,-4.173523,0.0,0.0
2021-01-12 00:00:00+00:00,1.7312012,0.0,0.0,-7.3848877,0.0,0.0
2021-01-12 01:00:00+00:00,-1.328804,0.0,0.0,-10.365051,0.0,0.0
2021-01-12 02:00:00+00:00,-2.8588028,0.0,0.0,-12.007603,0.0,1.0
2021-01-12 03:00:00+00:00,2.0011997,0.0,0.0,-7.060707,0.0,1.0
2021-01-12 04:00:00+00:00,6.051199,0.0,0.0,-1.9593201,0.0,1.0
2021-01-12 05:00:00+00:00,10.1012,0.0,0.0,1.0558815,0.0,1.0
2021-01-12 06:00:00+00:00,15.141201,0.0,0.0,5.587002,0.0,1.0
2021-01-12 07:00:00+00:00,19.9112,0.0,0.0,8.350342,0.0,1.0
2021-01-12 08:00:00+00:00,21.8012,0.0,0.0,8.21855,0.0,1.0
2021-01-12 09:00:00+00:00,21.0812,0.0,0.0,6.637848,0.0,1.0
2021-01-12 10:00:00+00:00,20.8112,0.0,0.0,6.097479,0.0,1.0
2021-01-12 11:00:00+00:00,17.9312,0.0,0.0,5.618265,0.0,1.0
2021-01-12 12:00:00+00:00,11.631199,0.0,0.0,0.03240013,0.0,0.0
2021-01-12 13:00:00+00:00,9.021198,0.0,0.0,-1.307312,0.0,0.0
2021-01-12 14:00:00+00:00,6.141199,0.0,0.0,-4.133629,0.0,0.0
2021-01-12 15:00:00+00:00,3.171198,0.0,0.0,-6.8181076,0.0,0.0
2021-01-12 16:00:00+00:00,0.83120155,0.0,0.0,-8.79847,0.0,0.0
2021-01-12 17:00:00+00:00,-1.1487999,0.0,0.0,-12.5816345,0.0,0.0
2021-01-12 18:00:00+00:00,-4.658802,0.0,0.0,-16.853676,0.0,0.0
2021-01-12 19:00:00+00:00,-6.908802,0.0,0.0,-18.711067,0.0,0.0
2021-01-12 20:00:00+00:00,-8.978802,0.0,0.0,-20.289227,0.0,0.0
2021-01-12 21:00:00+00:00,-11.498802,0.0,0.0,-22.672646,0.0,0.0
2021-01-12 22:00:00+00:00,-13.388802,0.0,0.0,-24.69934,0.0,0.0
2021-01-12 23:00:00+00:00,-14.288799,0.0,0.0,-25.483082,0.0,0.0
2021-01-13 00:00:00+00:00,-18.338799,0.0,0.0,-29.400105,0.0,0.0
2021-01-13 01:00:00+00:00,-16.8088,0.0,0.0,-27.921013,0.0,0.0
2021-01-13 02:00:00+00:00,-16.088799,0.0,0.0,-26.9208,0.0,1.0
2021-01-13 03:00:00+00:00,-7.8988,0.0,0.0,-17.321358,0.0,1.0
2021-01-13 04:00:00+00:00,0.47119713,0.0,0.0,-7.434086,0.0,1.0
2021-01-13 05:00:00+00:00,4.341198,0.0,0.0,-4.277317,0.0,1.0
2021-01-13 06:00:00+00:00,8.661198,0.0,0.0,0.3895607,0.0,1.0
2021-01-13 07:00:00+00:00,12.801199,0.0,0.0,3.96167,0.0,1.0
2021-01-13 08:00:00+00:00,17.301199,0.0,0.0,7.4887943,0.0,1.0
2021-01-13 09:00:00+00:00,19.4612,0.0,0.0,9.122818,0.0,1.0
2021-01-13 10:00:00+00:00,19.641201,0.0,0.0,9.139418,0.0,1.0
2021-01-13 11:00:00+00:00,18.1112,0.0,0.0,7.869381,0.0,1.0
2021-01-13 12:00:00+00:00,8.8412,0.0,0.0,-1.0512772,0.0,0.0
2021-01-13 13:00:00+00:00,8.8412,0.0,0.0,-0.34100342,0.0,0.0
2021-01-13 14:00:00+00:00,11.451199,0.0,0.0,2.833065,0.0,0.0
2021-01-13 15:00:00+00:00,10.1912,0.0,0.0,2.4632359,0.0,0.0
2021-01-13 16:00:00+00:00,9.111198,0.0,0.0,0.37571716,0.0,0.0
2021-01-13 17:00:00+00:00,-1.5988007,0.0,0.0,-11.683128,0.0,0.0
2021-01-13 18:00:00+00:00,-2.7687988,0.0,0.0,-13.191269,0.0,0.0
2021-01-13 19:00:00+00:00,0.20119858,0.0,0.0,-9.22916,0.0,0.0
2021-01-13 20:00:00+00:00,4.7911987,0.0,0.0,-4.2687187,0.0,0.0
2021-01-13 21:00:00+00:00,-1.4188004,0.0,0.0,-10.753853,0.0,0.0
2021-01-13 22:00:00+00:00,-5.108803,0.0,0.0,-14.734283,0.0,0.0
2021-01-13 23:00:00+00:00,-6.818798,0.0,0.0,-16.560184,0.0,0.0
2021-01-14 00:00:00+00:00,-8.2588005,0.0,0.0,-18.258823,0.0,0.0
2021-01-14 01:00:00+00:00,-11.228802,0.0,0.0,-21.687042,0.0,0.0
2021-01-14 02:00:00+00:00,-9.158802,0.0,0.0,-19.528969,0.0,1.0
2021-01-14 03:00:00+00:00,-0.9687996,0.0,0.0,-10.268127,0.0,1.0
2021-01-14 04:00:00+00:00,4.7011986,0.0,0.0,-3.6762314,0.0,1.0
2021-01-14 05:00:00+00:00,8.0312,0.0,0.0,-0.6146164,0.0,1.0
2021-01-14 06:00:00+00:00,12.4412,0.0,0.0,4.1786556,0.0,1.0
